Kingdom,Phylum,Subphylum,Superclass,Subsuperclass,Class,Infraclass,Superorder,Order,Family,Genus,Species,Annotation_level,QMIC1955_COI_QU39-2017,QMIC1956_COI_QU39-2017,QMIC1957_COI_QU39-2017,QMIC1958_COI_QU39-2017,QMIC1959_COI_QU39-2017,QMIC1965_COI_QU39-2017,QMIC1966_COI_QU39-2017,QMIC1967_COI_QU39-2017,QMIC1968_COI_QU39-2017,QMIC1969_COI_QU39-2017,QMIC1975_COI_QU39-2017,QMIC1976_COI_QU39-2017,QMIC1977_COI_QU39-2017,QMIC1978_COI_QU39-2017,QMIC1979_COI_QU39-2017,QMIC1985_COI_QU39-2017,QMIC1986_COI_QU39-2017,QMIC1987_COI_QU39-2017,QMIC1988_COI_QU39-2017,QMIC1989_COI_QU39-2017,QMIC1995_COI_QU39-2017,QMIC1996_COI_QU39-2017,QMIC1997_COI_QU39-2017,QMIC1998_COI_QU39-2017,QMIC1999_COI_QU39-2017,QMIC2005_COI_QU39-2017,QMIC2006_COI_QU39-2017,QMIC2007_COI_QU39-2017,QMIC2008_COI_QU39-2017,QMIC2009_COI_QU39-2017,QMIC2015_COI_QU39-2017,QMIC2016_COI_QU39-2017,QMIC2017_COI_QU39-2017,QMIC2018_COI_QU39-2017,QMIC2019_COI_QU39-2017,QMIC2025_COI_QU39-2017,QMIC2026_COI_QU39-2017,QMIC2027_COI_QU39-2017,QMIC2028_COI_QU39-2017,QMIC2029_COI_QU39-2017,QMIC2035_COI_QU39-2017,QMIC2036_COI_QU39-2017,QMIC2037_COI_QU39-2017,QMIC2038_COI_QU39-2017,QMIC2039_COI_QU39-2017,QMIC2045_COI_QU39-2017,QMIC2046_COI_QU39-2017,QMIC2047_COI_QU39-2017,QMIC2048_COI_QU39-2017,QMIC2049_COI_QU39-2017,QMIC2055_COI_QU39-2017,QMIC2056_COI_QU39-2017,QMIC2057_COI_QU39-2017,QMIC2058_COI_QU39-2017,QMIC2059_COI_QU39-2017,QMIC2065_COI_QU39-2017,QMIC2066_COI_QU39-2017,QMIC2067_COI_QU39-2017,QMIC2068_COI_QU39-2017,QMIC2069_COI_QU39-2017,QMIC2075_COI_QU39-2017,QMIC2076_COI_QU39-2017,QMIC2077_COI_QU39-2017,QMIC2078_COI_QU39-2017,QMIC2079_COI_QU39-2017,QMIC2085_COI_QU39-2017,QMIC2086_COI_QU39-2017,QMIC2087_COI_QU39-2017,QMIC2088_COI_QU39-2017,QMIC2089_COI_QU39-2017,QMIC2095_COI_QU39-2017,QMIC2096_COI_QU39-2017,QMIC2097_COI_QU39-2017,QMIC2098_COI_QU39-2017,QMIC2099_COI_QU39-2017,QMIC2102_COI_QU39-2017,QMIC2105_COI_QU39-2017,QMIC2106_COI_QU39-2017,QMIC2108_COI_QU39-2017,QMIC2109_COI_QU39-2017,QMIC2115_COI_QU39-2017,QMIC2116_COI_QU39-2017,QMIC2117_COI_QU39-2017,QMIC2118_COI_QU39-2017,QMIC2119_COI_QU39-2017,QMIC2125_COI_QU39-2017,QMIC2126_COI_QU39-2017,QMIC2127_COI_QU39-2017,QMIC2128_COI_QU39-2017,QMIC2129_COI_QU39-2017,QMIC2135_COI_QU39-2017,QMIC2136_COI_QU39-2017,QMIC2137_COI_QU39-2017,QMIC2138_COI_QU39-2017,QMIC2139_COI_QU39-2017,QMIC2145_COI_QU39-2017,QMIC2146_COI_QU39-2017,QMIC2147_COI_QU39-2017,QMIC2148_COI_QU39-2017,QMIC2149_COI_QU39-2017,QMIC2155_COI_QU39-2017,QMIC2156_COI_QU39-2017,QMIC2157_COI_QU39-2017,QMIC2158_COI_QU39-2017,QMIC2159_COI_QU39-2017,QMIC2174_COI_QU39-2017,QMIC2175_COI_QU39-2017,QMIC2176_COI_QU39-2017,QMIC2177_COI_QU39-2017,QMIC2178_COI_QU39-2017,QMIC2184_COI_QU39-2017,QMIC2185_COI_QU39-2017,QMIC2186_COI_QU39-2017,QMIC2187_COI_QU39-2017,QMIC2188_COI_QU39-2017,QMIC2193_COI_QU39-2017,QMIC2194_COI_QU39-2017,QMIC2195_COI_QU39-2017,QMIC2196_COI_QU39-2017,QMIC2197_COI_QU39-2017,QMIC2203_COI_QU39-2017,QMIC2204_COI_QU39-2017,QMIC2205_COI_QU39-2017,QMIC2206_COI_QU39-2017,QMIC2207_COI_QU39-2017,QMIC2213_COI_QU39-2017,QMIC2214_COI_QU39-2017,QMIC2215_COI_QU39-2017,QMIC2216_COI_QU39-2017,QMIC2217_COI_QU39-2017,QMIC2223_COI_QU39-2017,QMIC2224_COI_QU39-2017,QMIC2225_COI_QU39-2017,QMIC2226_COI_QU39-2017,QMIC2227_COI_QU39-2017,QMIC2233_COI_QU39-2017,QMIC2234_COI_QU39-2017,QMIC2235_COI_QU39-2017,QMIC2236_COI_QU39-2017,QMIC2237_COI_QU39-2017,QMIC2243_COI_QU39-2017,QMIC2244_COI_QU39-2017,QMIC2245_COI_QU39-2017,QMIC2246_COI_QU39-2017,QMIC2247_COI_QU39-2017,QMIC2253_COI_QU39-2017,QMIC2254_COI_QU39-2017,QMIC2255_COI_QU39-2017,QMIC2256_COI_QU39-2017,QMIC2257_COI_QU39-2017,QMIC2263_COI_QU39-2017,QMIC2264_COI_QU39-2017,QMIC2265_COI_QU39-2017,QMIC2266_COI_QU39-2017,QMIC2267_COI_QU39-2017,QMIC2274_COI_QU39-2017,QMIC2275_COI_QU39-2017,QMIC2276_COI_QU39-2017,QMIC2277_COI_QU39-2017,QMIC2278_COI_QU39-2017,QMIC2284_COI_QU39-2017,QMIC2285_COI_QU39-2017,QMIC2286_COI_QU39-2017,QMIC2287_COI_QU39-2017,QMIC2288_COI_QU39-2017,QMIC2294_COI_QU39-2017,QMIC2295_COI_QU39-2017,QMIC2296_COI_QU39-2017,QMIC2297_COI_QU39-2017,QMIC2298_COI_QU39-2017,QMIC2310_COI_QU39-2017,QMIC2311_COI_QU39-2017,QMIC2313_COI_QU39-2017,QMIC2314_COI_QU39-2017,QMIC2326_COI_QU39-2017,QMIC2327_COI_QU39-2017,QMIC2328_COI_QU39-2017,QMIC2329_COI_QU39-2017,QMIC2330_COI_QU39-2017,QMIC2336_COI_QU39-2017,QMIC2337_COI_QU39-2017,QMIC2338_COI_QU39-2017,QMIC2339_COI_QU39-2017,QMIC2340_COI_QU39-2017,QMIC2346_COI_QU39-2017,QMIC2347_COI_QU39-2017,QMIC2348_COI_QU39-2017,QMIC2349_COI_QU39-2017,QMIC2350_COI_QU39-2017,QMIC2356_COI_QU39-2017,QMIC2357_COI_QU39-2017,QMIC2358_COI_QU39-2017,QMIC2359_COI_QU39-2017,QMIC2360_COI_QU39-2017,QMIC2366_COI_QU39-2017,QMIC2367_COI_QU39-2017,QMIC2368_COI_QU39-2017,QMIC2369_COI_QU39-2017,QMIC2370_COI_QU39-2017,QMIC2372_COI_QU39-2017,QMIC2374_COI_QU39-2017,QMIC2376_COI_QU39-2017,QMIC2378_COI_QU39-2017,QMIC2380_COI_QU39-2017,QMIC2386_COI_QU39-2017,QMIC2387_COI_QU39-2017,QMIC2388_COI_QU39-2017,QMIC2389_COI_QU39-2017,QMIC2390_COI_QU39-2017,QMIC2396_COI_QU39-2017,QMIC2397_COI_QU39-2017,QMIC2398_COI_QU39-2017,QMIC2399_COI_QU39-2017,QMIC2400_COI_QU39-2017,QPK1506-EtOH_COI_QU39-2017,QPK1506-bulk_COI_QPKbulk_2017,QPK1512-EtOH_COI_QU39-2017,QPK1512-bulk_COI_QPKbulk_2017,QPK1530-bulk_COI_QPKbulk_2017,QPK1534-EtOH_COI_QU39-2017,QPK1534-bulk_COI_QPKbulk_2017,QPK1558-EtOH_COI_QU39-2017,QPK1558-bulk_COI_QPKbulk_2017,QPK1569-EtOH_COI_QU39-2017,QPK1569-bulk_COI_QPKbulk_2017,QPK1576-EtOH_COI_QU39-2017,QPK1576-bulk_COI_QPKbulk_2017,QPK1593-EtOH_COI_QU39-2017,QPK1593-bulk_COI_QPKbulk_2017,QPK1600-EtOH_COI_QU39-2017,QPK1600-bulk_COI_QPKbulk_2017,QPK1613-EtOH_COI_QU39-2017,QPK1613-bulk_COI_QPKbulk_2017,QPK1621-EtOH_COI_QU39-2017,QPK1621-bulk_COI_QPKbulk_2017,QPK1629-EtOH_COI_QU39-2017,QPK1629-bulk_COI_QPKbulk_2017,QPK1640-bulk_COI_QPKbulk_2017,QPK1652-EtOH_COI_QU39-2017,QPK1652-bulk_COI_QPKbulk_2017,QPK1664-EtOH_COI_QU39-2017,QPK1664-bulk_COI_QPKbulk_2017,QPK1670-EtOH_COI_QU39-2017,QPK1670-bulk_COI_QPKbulk_2017,QPK1678-EtOH_COI_QU39-2017,QPK1678-bulk_COI_QPKbulk_2017,QPK1696-EtOH_COI_QU39-2017,QPK1696-bulk_COI_QPKbulk_2017,QPK1713-EtOH_COI_QU39-2017,QPK1713-bulk_COI_QPKbulk_2017,QPK1727-EtOH_COI_QU39-2017,QPK1727-bulk_COI_QPKbulk_2017,QPK1737-bulk_COI_QPKbulk_2017,QPK962-EtOH_COI_QU39-2017,QPK962-bulk_COI_QPKbulk_2017,QPK979-bulk_COI_QPKbulk_2017,QPK988-EtOH_COI_QU39-2017
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus acuspes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,25,0,0,853,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1235,0,89,89,0,30,0,0,0,223,369,10,0,0,0,34,0,1567,0,0,0,78,1996,0,1304,46,476,64,85,0,42,28,75,0,0,64,281,333,96,302,235,80
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus minutus,12,383,0,0,0,0,0,425,0,0,0,861,756,0,0,0,0,311,2262,0,0,0,527,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,3627,0,0,0,568,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,8415,0,0,1457,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6042,0,0,0,0,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13051,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,8941,679,6703,10572,268,9349,192,3839,4375,10631,622,3997,137,6068,0,9157,76,1782,161,3942,20,463,196,109,669,128,1228,237,3443,621,2213,311,2896,110,5452,256,4459,2643,848,3220,5196,606
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus newmani,12,2529,1030,0,0,0,0,2054,1255,0,0,2826,6244,0,0,0,2370,5694,7466,0,0,401,3691,2125,12,0,16752,1961,7273,0,0,2448,14338,5696,9143,0,2210,302,3517,1736,0,1765,548,1332,5745,0,1025,543,2351,1846,0,439,1061,7086,0,0,0,0,7245,0,0,0,0,3600,10183,0,0,1185,922,0,0,3041,5593,3920,0,0,14859,0,366,0,0,0,719,5921,1015,0,955,1508,3353,3670,0,175,4773,1762,0,0,334,8444,745,0,0,1283,8168,0,4326,0,87,253,1744,0,0,0,3708,2100,0,0,128,166,286,0,0,1910,3050,1200,7046,0,3168,2456,1747,0,0,0,0,3868,0,0,795,472,7351,3000,0,0,11075,9261,3432,0,3969,4776,1903,713,0,0,3643,0,0,0,6900,8931,153,1085,0,547,7860,3441,1674,0,3329,4461,141,0,0,13214,14637,2298,0,143,14692,4677,0,0,2336,5131,0,0,0,141,6047,0,0,0,0,9802,1394,0,0,0,2624,1260,0,0,0,3630,0,0,0,0,0,0,0,0,440,5768,0,0,0,1303,19617,2616,48299,19139,8007,87578,14253,33308,1547,6946,8332,9009,1036,8567,1575,7553,1910,22149,3270,26757,4798,69154,23656,7580,74557,11656,69724,7195,14919,5744,41211,6376,23078,1366,4240,4063,19321,22132,2013,10666,29538,2917
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus bungii,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,124,0,0,0,171,9643,0,0,0,0,0,0,0,0,7409,0,0,0,0,0,12775,0,0,0,4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,11938,1193,2033,16867,367,19234,6887,28614,939,15833,7314,161043,823,27297,704,81986,1824,40388,2238,62574,167,13503,17769,510,29299,69,10153,6035,20980,0,14890,4264,54611,0,0,796,3811,0,499,443,10257,465
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta elongata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871,24960,1646,11068,14844,754,39286,207,3418,460,19855,1019,294,740,23185,155,9048,500,9845,2321,14700,161,6637,32976,1773,6130,1388,40438,3943,40315,571,29053,11099,50196,0,44343,3611,34374,60964,11116,95541,25757,5755
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Metridinidae,Metridia,Metridia lucens,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Metridinidae,Metridia,Metridia pacifica,12,0,236,0,6051,0,0,0,0,205,0,256,449,232,0,0,0,0,492,0,0,0,70,0,236,0,0,5,0,1094,0,0,0,0,1508,0,0,0,0,413,0,0,0,0,2225,0,0,0,0,0,0,0,106,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,1284,0,0,692,0,0,5819,0,0,0,572,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,120,0,0,0,0,0,0,0,0,1113,26,0,0,0,578,0,220,0,0,121,4696,0,31,0,208,13,0,0,0,0,0,0,0,0,1222,1453,0,0,0,240,0,0,0,0,453,0,0,0,0,670,64,0,0,0,639,0,0,0,0,0,96,0,0,663,771,1927,0,0,54,1124,0,0,0,0,129,10428,0,0,196,0,0,0,0,0,0,0,0,0,0,0,5296,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,22330,3016,103278,62612,456,42457,746,46000,805,17329,861,38493,1524,18361,5295,66556,1835,48540,1775,49254,18005,141752,30742,559,23127,8436,94780,5607,54611,1624,89348,2698,33772,3822,60597,2810,21229,51798,543,3616,68827,985
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Paracalanidae,Paracalanus,Paracalanus indicus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,606,313,0,0,0,705,0,0,0,2679,5839,93,0,0,0,18,0,0,0,1907,57,0,0,0,806,0,10,0,0,1410,4003,0,0,0,539,4144,946,0,0,59,0,0,0,0,542,277,0,0,0,2348,725,0,0,0,74,188,93,0,0,159,95,201,0,7,1064,2564,9,0,0,2672,3590,1561,0,0,186,647,0,0,0,4822,3207,89,66,0,280,1178,65,0,0,884,1483,623,26,0,592,224,145,0,27,1044,663,0,0,0,133,396,0,0,0,38,61,0,0,14,0,140,0,0,0,83,455,217,0,0,0,0,0,0,0,0,39,0,0,58,46,0,0,0,19,32,0,25,0,0,0,0,0,0,0,0,0,0,0,57,658,0,532,1029,467,0,962,558,3957,22632,333,3549,182,866,659,6933,170,4846,570,428,526,472,70,0,0,26,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Pontellidae,Epilabidocera,Epilabidocera amphitrites,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,277,0,0,0,0,52,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Spinocalanidae,Spinocalanus,Spinocalanus brevicaudatus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Tortanidae,Tortanus,Tortanus discaudatus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Corycaeus anglicus,12,9,0,25,53,0,22,0,56,115,76,0,0,26,0,0,56,0,37,45,14,0,0,0,47,94,0,0,0,0,21,0,0,0,0,0,0,0,0,0,59,18,20,22,0,0,0,0,0,28,34,0,0,0,52,29,0,0,0,53,22,0,0,16,46,26,0,0,0,43,0,52,37,34,0,9,0,0,0,39,0,15,0,0,45,0,0,0,42,0,0,8,0,25,28,0,0,0,19,7,0,0,0,28,0,0,0,0,46,0,0,0,3,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,24,0,0,24,0,10,0,0,21,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
